hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
442.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001075,0.0,0.0,0.037176,0.0,0.0,0.260393,0.059579,0.05957852,24.977655,25.051564,25.051563,25.2763,25.11114,25.111141,-0.16516,-0.165159
466.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000955,0.0,0.0,0.035142,0.0,0.0,0.241474,0.041541,0.0415406,24.94465,25.015366,25.015365,25.22222,25.05691,25.056906,-0.16531,-0.165314
489.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000852,0.0,0.0,0.033294,0.0,0.0,0.225222,0.0284,0.0284003,24.91161,24.976766,24.976765,25.17098,25.00517,25.005166,-0.16581,-0.165814
513.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000763,0.0,0.0,0.031608,0.0,0.0,0.211242,0.019047,0.01904695,24.878719,24.935768,24.935768,25.12233,24.95482,24.954815,-0.16751,-0.167515
537.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000685,0.0,0.0,0.030063,0.0,0.0,0.199189,0.012513,0.01251333,24.846136,24.892349,24.892348,25.07607,24.90486,24.904861,-0.17121,-0.171209
561.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000617,0.0,0.0,0.028644,0.0,0.0,0.188756,0.008057,0.00805652,24.813988,24.846492,24.846491,25.03201,24.85455,24.854547,-0.17746,-0.177463
585.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000558,0.0,0.0,0.027335,0.0,0.0,0.179682,0.005085,0.00508535,24.782372,24.798189,24.798189,24.98995,24.80327,24.803274,-0.18668,-0.186676
608.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000506,0.0,0.0,0.026126,0.0,0.0,0.171743,0.003148,0.00314813,24.751364,24.747439,24.747438,24.94974,24.75059,24.750586,-0.19915,-0.199154
632.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046,0.0,0.0,0.025005,0.0,0.0,0.164751,0.001912,0.00191204,24.721012,24.694242,24.694241,24.91123,24.69615,24.696153,-0.21508,-0.215077
656.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042,0.0,0.0,0.023964,0.0,0.0,0.158549,0.001138,0.00113847,24.691348,24.63857,24.638569,24.87428,24.63971,24.639708,-0.23457,-0.234572
