,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
62,715.8125,0.0,0.0,0.0,9e-05,0.0,0.0,0.00108,0.00018999999999999998,0.00018999999999999998,0.00331,0.00234,0.00234,0.02715,0.027589999999999996,0.027589999999999996,0.014719999999999999,0.013280000000000002,0.013280000000000002,0.04634,0.04339,0.04339,-0.00295,-0.00296
63,739.5875,0.0,0.0,0.0,9e-05,0.0,0.0,0.0010400000000000001,0.00016,0.00016,0.003,0.00202,0.00202,0.026910000000000003,0.02752,0.027510000000000003,0.015040000000000001,0.013619999999999998,0.013619999999999998,0.04608,0.04331,0.04331,-0.0027600000000000003,-0.00277
64,763.3625,0.0,0.0,0.0,8e-05,0.0,0.0,0.00101,0.00013000000000000002,0.00013000000000000002,0.0027199999999999998,0.00175,0.00175,0.026639999999999997,0.027410000000000004,0.027410000000000004,0.015359999999999999,0.01395,0.01395,0.045810000000000003,0.04324,0.04324,-0.00257,-0.00257
65,787.1375,0.0,0.0,0.0,8e-05,0.0,0.0,0.0009699999999999999,0.00011,0.00011,0.00246,0.00151,0.00151,0.02635,0.027280000000000002,0.02727,0.01567,0.01427,0.01427,0.04554,0.04317,0.04317,-0.00236,-0.00237
66,810.9125,0.0,0.0,0.0,7e-05,0.0,0.0,0.0009400000000000001,9e-05,9e-05,0.00223,0.0013,0.0013,0.026039999999999997,0.02712,0.02712,0.015969999999999998,0.0146,0.0146,0.04525,0.04312,0.04312,-0.00213,-0.00214
67,834.6875,0.0,0.0,0.0,7e-05,0.0,0.0,0.00091,8e-05,8e-05,0.00202,0.00112,0.00112,0.0257,0.02694,0.026930000000000003,0.01626,0.01494,0.01493,0.04496,0.04308,0.04307,-0.0018899999999999998,-0.0018899999999999998
68,858.4625,0.0,0.0,0.0,7e-05,0.0,0.0,0.00088,7e-05,7e-05,0.00183,0.0009699999999999999,0.0009699999999999999,0.02535,0.02673,0.02673,0.01654,0.01526,0.01525,0.044660000000000005,0.043019999999999996,0.04301,-0.00164,-0.00165
69,882.2375,0.0,0.0,0.0,5.9999999999999995e-05,0.0,0.0,0.00085,5.9999999999999995e-05,5.9999999999999995e-05,0.0016600000000000002,0.0008300000000000001,0.0008300000000000001,0.024980000000000002,0.0265,0.0265,0.0168,0.01556,0.01556,0.04435,0.04295,0.04295,-0.0014,-0.0014
70,906.0125,0.0,0.0,0.0,5.9999999999999995e-05,0.0,0.0,0.0008300000000000001,5e-05,5e-05,0.0015,0.00072,0.00072,0.0246,0.026260000000000002,0.02625,0.01705,0.01586,0.01586,0.044039999999999996,0.04288,0.04287,-0.00116,-0.00116
71,929.7875,0.0,0.0,0.0,5.9999999999999995e-05,0.0,0.0,0.0008,4e-05,4e-05,0.0013599999999999999,0.00062,0.00062,0.0242,0.02599,0.02599,0.01729,0.01614,0.01614,0.04371,0.042789999999999995,0.042789999999999995,-0.0009199999999999999,-0.0009199999999999999
72,953.5625,0.0,0.0,0.0,5e-05,0.0,0.0,0.00078,4e-05,4e-05,0.00123,0.00053,0.00053,0.0238,0.02572,0.025710000000000004,0.017519999999999997,0.01642,0.01642,0.04339,0.0427,0.0427,-0.0006799999999999999,-0.0006900000000000001
73,977.3375,0.0,0.0,0.0,5e-05,0.0,0.0,0.00075,2.9999999999999997e-05,2.9999999999999997e-05,0.00112,0.00045999999999999996,0.00045999999999999996,0.02339,0.025419999999999998,0.025419999999999998,0.01775,0.0167,0.01669,0.04306,0.04261,0.0426,-0.00045999999999999996,-0.00045999999999999996
74,1001.1125,0.0,0.0,0.0,5e-05,0.0,0.0,0.00073,2.9999999999999997e-05,2.9999999999999997e-05,0.00101,0.00039,0.00039,0.02298,0.02512,0.02512,0.01796,0.01696,0.01696,0.04274,0.0425,0.0425,-0.00022999999999999998,-0.00023999999999999998
